Time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Speed,Conditions,Year,Month,Day
400,52.0,48.9,0.89,30.01,10.0,0.0,Mostly Cloudy,2015,7,2
0400,53.1,50.0,0.89,30.01,10.0,5.8,Overcast,2015,7,2
500,53.1,51.1,0.93,30.00,10.0,5.8,Overcast,2015,7,2
600,54.0,51.1,0.9,30.00,10.0,9.2,Overcast,2015,7,2
700,55.0,52.0,0.89,30.03,10.0,6.9,Overcast,2015,7,2
800,57.0,53.1,0.87,30.04,10.0,6.9,Overcast,2015,7,2
900,59.0,53.1,0.81,30.03,10.0,9.2,Overcast,2015,7,2
1000,60.1,53.1,0.78,30.04,10.0,13.8,Overcast,2015,7,2
1100,62.6,51.8,0.68,30.03,10.0,13.8,Scattered Clouds,2015,7,2
1200,64.0,52.0,0.65,30.04,10.0,12.7,Partly Cloudy,2015,7,2
1300,64.9,52.0,0.63,30.03,10.0,9.2,Clear,2015,7,2
1400,66.0,52.0,0.6,30.03,10.0,9.2,Clear,2015,7,2
1500,64.9,51.1,0.61,30.02,10.0,13.8,Clear,2015,7,2
1600,64.0,51.1,0.63,30.01,10.0,9.2,Clear,2015,7,2
1700,64.9,52.0,0.63,30.01,10.0,8.1,Clear,2015,7,2
1800,64.0,52.0,0.65,30.00,10.0,9.2,Clear,2015,7,2
1900,62.1,51.1,0.67,29.99,10.0,9.2,Clear,2015,7,2
2000,59.0,48.9,0.69,30.00,10.0,10.4,Clear,2015,7,2
2100,57.9,48.9,0.72,30.00,10.0,5.8,Clear,2015,7,2
2200,57.9,48.0,0.7,30.02,10.0,5.8,Clear,2015,7,2
2300,57.0,46.9,0.69,30.02,10.0,3.5,Clear,2015,7,2
2400,55.9,46.9,0.72,30.01,10.0,3.5,Clear,2015,7,2
100,55.9,46.9,0.72,30.02,10.0,3.5,Clear,2015,7,3
200,55.9,48.0,0.75,29.99,10.0,3.5,Clear,2015,7,3
300,54.0,48.0,0.8,29.99,10.0,0.0,Clear,2015,7,3
400,55.0,48.9,0.8,29.98,10.0,0.0,Clear,2015,7,3
500,54.0,50.0,0.86,29.98,10.0,0.0,Clear,2015,7,3
600,55.0,51.1,0.86,29.99,10.0,0.0,Clear,2015,7,3
700,57.0,53.1,0.87,29.99,10.0,0.0,Clear,2015,7,3
800,63.0,55.9,0.78,30.00,10.0,3.5,Clear,2015,7,3
900,66.0,55.9,0.7,30.00,10.0,3.5,Clear,2015,7,3
1000,68.0,55.9,0.65,29.99,10.0,0.0,Clear,2015,7,3
1100,73.0,55.0,0.53,29.99,10.0,3.5,Clear,2015,7,3
1200,73.0,54.0,0.51,29.98,10.0,3.5,Clear,2015,7,3
1300,73.0,53.1,0.49,29.98,10.0,5.8,Clear,2015,7,3
1400,73.9,53.1,0.48,29.97,10.0,,Clear,2015,7,3
1500,75.0,53.1,0.46,29.96,10.0,5.8,Clear,2015,7,3
1600,75.0,53.1,0.46,29.95,10.0,6.9,Clear,2015,7,3
1700,73.9,53.1,0.48,29.93,10.0,9.2,Clear,2015,7,3
1800,72.0,52.0,0.49,29.94,10.0,8.1,Clear,2015,7,3
1900,71.1,52.0,0.51,29.94,10.0,5.8,Clear,2015,7,3
2000,68.0,52.0,0.56,29.92,10.0,4.6,Clear,2015,7,3
2100,66.0,53.1,0.63,29.93,10.0,0.0,Clear,2015,7,3
2200,64.0,54.0,0.7,29.94,10.0,0.0,Clear,2015,7,3
2300,62.1,54.0,0.75,29.95,10.0,0.0,Clear,2015,7,3
2400,61.0,54.0,0.78,29.96,10.0,0.0,Clear,2015,7,3
100,60.1,54.0,0.8,29.96,10.0,0.0,Clear,2015,7,4
200,59.0,54.0,0.83,29.95,9.0,0.0,Clear,2015,7,4
300,59.0,54.0,0.83,29.97,9.0,0.0,Clear,2015,7,4
400,59.0,54.0,0.83,29.96,7.0,0.0,Clear,2015,7,4
500,57.0,53.1,0.87,29.97,6.0,0.0,Clear,2015,7,4
600,59.0,54.0,0.83,29.97,6.0,0.0,Haze,2015,7,4
700,61.0,55.0,0.81,29.99,6.0,0.0,Haze,2015,7,4
800,66.9,57.0,0.7,29.99,10.0,0.0,Clear,2015,7,4
900,72.0,55.9,0.57,29.99,10.0,3.5,Clear,2015,7,4
1000,75.0,57.0,0.53,30.00,10.0,0.0,Clear,2015,7,4
1100,75.9,55.9,0.5,30.01,10.0,3.5,Clear,2015,7,4
1200,78.1,57.0,0.48,30.01,10.0,4.6,Clear,2015,7,4
1300,80.1,55.9,0.43,30.00,10.0,4.6,Clear,2015,7,4
1400,79.0,55.0,0.44,30.00,10.0,5.8,Clear,2015,7,4
1500,81.0,54.0,0.39,30.00,10.0,3.5,Clear,2015,7,4
1600,81.0,55.9,0.42,29.99,10.0,5.8,Clear,2015,7,4
1700,80.1,57.0,0.45,29.99,10.0,6.9,Clear,2015,7,4
1800,79.0,55.9,0.45,29.99,10.0,6.9,Clear,2015,7,4
1900,77.0,55.9,0.48,29.99,10.0,4.6,Clear,2015,7,4
2100,71.1,55.0,0.57,30.00,10.0,0.0,Clear,2015,7,4
2200,69.1,55.9,0.63,30.02,9.0,3.5,Clear,2015,7,4
2300,66.0,55.9,0.7,30.04,9.0,0.0,Clear,2015,7,4
2400,66.0,55.9,0.7,30.04,5.0,0.0,Haze,2015,7,4
100,64.0,57.0,0.78,30.04,4.0,0.0,Haze,2015,7,5
200,64.0,57.0,0.78,30.05,2.5,0.0,Haze,2015,7,5
300,63.0,57.0,0.81,30.06,2.0,0.0,Haze,2015,7,5
0300,63.0,57.0,0.81,30.07,1.8,0.0,Haze,2015,7,5
400,62.1,57.0,0.84,30.07,1.5,0.0,Haze,2015,7,5
500,60.1,55.9,0.86,30.06,1.5,0.0,Clear,2015,7,5
600,60.1,55.0,0.83,30.08,1.0,0.0,Haze,2015,7,5
0600,60.1,55.9,0.86,30.09,0.8,0.0,Clear,2015,7,5
700,63.0,57.9,0.84,30.09,1.0,0.0,Haze,2015,7,5
0700,66.9,59.0,0.76,30.10,1.2,0.0,Haze,2015,7,5
800,70.0,59.0,0.68,30.10,1.8,0.0,Haze,2015,7,5
0800,72.0,60.1,0.66,30.10,3.0,0.0,Haze,2015,7,5
900,73.9,60.1,0.62,30.09,6.0,4.6,Haze,2015,7,5
1000,78.1,60.1,0.54,30.09,10.0,4.6,Clear,2015,7,5
1100,79.0,59.0,0.5,30.08,10.0,8.1,Partly Cloudy,2015,7,5
1200,79.0,59.0,0.5,30.07,10.0,4.6,Partly Cloudy,2015,7,5
1300,81.0,59.0,0.47,30.08,10.0,6.9,Partly Cloudy,2015,7,5
1400,82.0,59.0,0.45,30.06,10.0,9.2,Clear,2015,7,5
1500,82.9,59.0,0.44,30.04,10.0,4.6,Clear,2015,7,5
1600,82.9,59.0,0.44,30.04,10.0,10.4,Clear,2015,7,5
1700,82.9,57.9,0.42,30.03,10.0,10.4,Clear,2015,7,5
1800,82.0,59.0,0.45,30.02,10.0,9.2,Clear,2015,7,5
1900,81.0,60.1,0.49,30.02,10.0,9.2,Clear,2015,7,5
2000,80.1,59.0,0.48,30.01,10.0,4.6,Clear,2015,7,5
2100,75.0,60.1,0.6,30.00,10.0,4.6,Clear,2015,7,5
2200,72.0,60.1,0.66,30.02,10.0,3.5,Clear,2015,7,5
2300,70.0,61.0,0.73,30.00,9.0,4.6,Clear,2015,7,5
2400,69.1,60.1,0.73,30.00,8.0,0.0,Clear,2015,7,5
100,66.0,60.1,0.81,30.00,8.0,4.6,Clear,2015,7,6
200,66.9,60.1,0.79,30.00,8.0,3.5,Clear,2015,7,6
300,66.9,60.1,0.79,30.02,8.0,0.0,Clear,2015,7,6
400,66.0,61.0,0.84,30.00,7.0,4.6,Clear,2015,7,6
500,64.9,61.0,0.87,29.97,6.0,4.6,Clear,2015,7,6
600,64.9,61.0,0.87,29.99,4.0,5.8,Clear,2015,7,6
700,69.1,64.0,0.84,30.00,4.0,4.6,Haze,2015,7,6
800,73.0,64.9,0.76,29.98,6.0,9.2,Haze,2015,7,6
900,75.9,66.0,0.71,29.97,6.0,11.5,Haze,2015,7,6
1000,79.0,68.0,0.69,29.97,7.0,12.7,Partly Cloudy,2015,7,6
1100,81.0,68.0,0.65,29.96,9.0,13.8,Clear,2015,7,6
1200,82.9,69.1,0.63,29.94,9.0,16.1,Clear,2015,7,6
1300,84.9,70.0,0.61,29.91,8.0,15.0,Clear,2015,7,6
1400,82.9,66.9,0.58,29.92,10.0,25.3,Scattered Clouds,2015,7,6
1500,73.0,68.0,0.84,29.92,10.0,0.0,Light Rain,2015,7,6
1600,75.0,70.0,0.84,29.90,10.0,9.2,Clear,2015,7,6
1700,79.0,71.1,0.77,29.86,10.0,12.7,Clear,2015,7,6
1800,82.0,70.0,0.67,29.85,10.0,16.1,Clear,2015,7,6
1900,81.0,70.0,0.69,29.83,10.0,15.0,Clear,2015,7,6
2000,80.1,69.1,0.69,29.83,10.0,10.4,Partly Cloudy,2015,7,6
2100,75.2,71.6,0.89,29.87,4.0,11.5,Rain,2015,7,6
2200,73.0,70.0,0.9,29.88,7.0,9.2,Light Rain,2015,7,6
2300,72.0,66.9,0.84,29.87,10.0,10.4,Light Rain,2015,7,6
2400,71.1,69.1,0.93,29.87,3.0,9.2,Light Rain,2015,7,6
100,71.1,69.1,0.93,29.82,10.0,5.8,Clear,2015,7,7
200,72.0,69.1,0.91,29.83,10.0,5.8,Light Rain,2015,7,7
0200,72.0,68.0,0.87,29.84,10.0,5.8,Mostly Cloudy,2015,7,7
300,71.6,68.0,0.88,29.85,10.0,4.6,Overcast,2015,7,7
400,69.1,64.9,0.87,29.86,10.0,10.4,Overcast,2015,7,7
0400,61.0,57.0,0.87,29.90,9.0,13.8,Overcast,2015,7,7
500,61.0,57.0,0.87,29.90,7.0,13.8,Light Rain,2015,7,7
600,59.0,57.0,0.93,29.92,4.0,15.0,Light Rain,2015,7,7
0600,59.0,55.9,0.9,29.94,2.5,19.6,Light Rain,2015,7,7
700,57.9,55.0,0.9,29.95,2.5,13.8,Light Rain,2015,7,7
0700,57.9,55.0,0.9,29.96,3.0,11.5,Light Rain,2015,7,7
800,59.0,54.0,0.83,29.97,7.0,11.5,Overcast,2015,7,7
900,59.0,51.1,0.75,30.00,10.0,12.7,Overcast,2015,7,7
1000,63.0,51.1,0.65,30.00,10.0,12.7,Overcast,2015,7,7
1100,64.0,48.9,0.58,30.01,10.0,12.7,Overcast,2015,7,7
1200,66.0,46.9,0.5,30.02,10.0,13.8,Clear,2015,7,7
1300,66.0,45.0,0.47,30.03,10.0,18.4,Clear,2015,7,7
1400,66.0,45.0,0.47,30.04,10.0,15.0,Clear,2015,7,7
1500,64.9,46.0,0.5,30.05,10.0,13.8,Clear,2015,7,7
1600,64.0,46.0,0.52,30.06,10.0,12.7,Clear,2015,7,7
1700,63.0,46.0,0.54,30.08,10.0,16.1,Clear,2015,7,7
1800,62.1,46.9,0.58,30.08,10.0,9.2,Clear,2015,7,7
1900,62.1,45.0,0.53,30.09,10.0,12.7,Clear,2015,7,7
2000,59.0,45.0,0.6,30.10,10.0,9.2,Clear,2015,7,7
2100,57.0,46.0,0.67,30.10,10.0,5.8,Clear,2015,7,7
2200,55.0,46.0,0.72,30.12,10.0,5.8,Clear,2015,7,7
2300,55.0,46.9,0.74,30.13,10.0,0.0,Clear,2015,7,7
2400,54.0,48.0,0.8,30.13,10.0,3.5,Clear,2015,7,7
100,54.0,48.0,0.8,30.12,10.0,5.8,Clear,2015,7,8
200,54.0,48.0,0.8,30.12,10.0,8.1,Clear,2015,7,8
300,53.1,48.0,0.83,30.12,10.0,4.6,Clear,2015,7,8
400,53.1,48.0,0.83,30.12,10.0,3.5,Clear,2015,7,8
500,53.1,48.9,0.86,30.12,10.0,0.0,Clear,2015,7,8
600,53.1,50.0,0.89,30.14,10.0,3.5,Clear,2015,7,8
700,55.0,51.1,0.86,30.13,10.0,3.5,Clear,2015,7,8
800,57.9,53.1,0.84,30.13,10.0,4.6,Clear,2015,7,8
900,60.1,52.0,0.75,30.14,10.0,5.8,Clear,2015,7,8
1000,62.1,52.0,0.7,30.14,10.0,5.8,Clear,2015,7,8
1100,63.0,52.0,0.67,30.12,10.0,5.8,Clear,2015,7,8
1200,64.0,54.0,0.7,30.12,10.0,6.9,Clear,2015,7,8
1300,64.9,52.0,0.63,30.09,10.0,5.8,Clear,2015,7,8
1400,64.0,54.0,0.7,30.09,10.0,9.2,Clear,2015,7,8
1500,64.0,53.1,0.67,30.07,10.0,5.8,Clear,2015,7,8
1600,64.0,53.1,0.67,30.06,10.0,6.9,Overcast,2015,7,8
1700,64.0,53.1,0.67,30.05,10.0,6.9,Mostly Cloudy,2015,7,8
1800,62.1,54.0,0.75,30.01,10.0,8.1,Overcast,2015,7,8
1900,61.0,54.0,0.78,30.02,10.0,5.8,Overcast,2015,7,8
2000,61.0,55.0,0.81,30.02,10.0,4.6,Overcast,2015,7,8
2100,60.1,57.0,0.9,30.01,3.0,4.6,Light Rain,2015,7,8
2200,59.0,57.0,0.93,30.01,2.5,6.9,Light Rain,2015,7,8
2300,57.9,57.0,0.97,29.99,4.0,6.9,Light Rain,2015,7,8
2400,59.0,57.0,0.93,29.97,2.0,6.9,Overcast,2015,7,8
0000,59.0,57.0,0.93,29.95,2.5,10.4,Overcast,2015,7,9
100,59.0,57.0,0.93,29.93,2.5,8.1,Overcast,2015,7,9
0100,59.0,57.9,0.96,29.92,2.5,8.1,Overcast,2015,7,9
200,59.0,57.9,0.96,29.92,2.0,8.1,Overcast,2015,7,9
300,57.2,57.2,1.0,29.90,3.0,6.9,Overcast,2015,7,9
0300,57.9,55.9,0.93,29.90,2.5,9.2,Overcast,2015,7,9
400,57.2,55.4,0.94,29.91,3.0,6.9,Overcast,2015,7,9
0400,57.9,57.0,0.97,29.91,2.5,8.1,Overcast,2015,7,9
500,57.9,57.0,0.97,29.92,3.0,8.1,Overcast,2015,7,9
0500,59.0,57.0,0.93,29.94,2.0,10.4,Overcast,2015,7,9
600,59.0,57.2,0.94,29.95,3.0,6.9,Overcast,2015,7,9
0600,59.0,57.0,0.93,29.96,4.0,5.8,Overcast,2015,7,9
700,57.9,55.9,0.93,29.97,8.0,8.1,Overcast,2015,7,9
800,60.1,55.0,0.83,29.99,10.0,8.1,Overcast,2015,7,9
900,61.0,55.0,0.81,30.01,10.0,8.1,Overcast,2015,7,9
1000,63.0,55.9,0.78,30.02,10.0,6.9,Overcast,2015,7,9
1100,66.9,55.9,0.68,30.03,10.0,6.9,Overcast,2015,7,9
1200,69.1,55.9,0.63,30.02,10.0,5.8,Overcast,2015,7,9
1300,69.1,54.0,0.58,30.04,10.0,6.9,Scattered Clouds,2015,7,9
1400,68.0,55.0,0.63,30.03,10.0,5.8,Partly Cloudy,2015,7,9
1500,72.0,51.1,0.48,30.03,10.0,0.0,Clear,2015,7,9
1600,75.0,53.1,0.46,30.03,10.0,3.5,Clear,2015,7,9
1700,73.9,55.9,0.53,30.02,10.0,6.9,Partly Cloudy,2015,7,9
1800,70.0,55.0,0.59,30.04,10.0,8.1,Clear,2015,7,9
1900,68.0,55.0,0.63,30.06,10.0,6.9,Clear,2015,7,9
2000,66.9,54.0,0.63,30.05,10.0,5.8,Clear,2015,7,9
2100,64.9,55.0,0.7,30.05,10.0,4.6,Clear,2015,7,9
2200,62.1,55.0,0.78,30.07,10.0,3.5,Clear,2015,7,9
2300,62.1,55.0,0.78,30.07,10.0,0.0,Clear,2015,7,9
2400,61.0,55.9,0.83,30.06,10.0,0.0,Clear,2015,7,9
100,61.0,55.9,0.83,30.06,8.0,0.0,Clear,2015,7,10
200,60.1,55.9,0.86,30.07,8.0,0.0,Clear,2015,7,10
300,60.1,55.9,0.86,30.07,9.0,0.0,Clear,2015,7,10
400,59.0,55.0,0.87,30.08,7.0,0.0,Clear,2015,7,10
500,59.0,55.0,0.87,30.09,8.0,0.0,Clear,2015,7,10
600,59.0,55.9,0.9,30.11,6.0,0.0,Clear,2015,7,10
700,62.1,57.9,0.86,30.12,6.0,0.0,Clear,2015,7,10
800,66.0,57.9,0.75,30.12,8.0,0.0,Clear,2015,7,10
900,70.0,59.0,0.68,30.13,10.0,3.5,Clear,2015,7,10
1000,72.0,59.0,0.64,30.13,10.0,3.5,Clear,2015,7,10
1100,75.0,57.0,0.53,30.13,10.0,5.8,Clear,2015,7,10
1200,75.9,57.9,0.54,30.13,10.0,5.8,Clear,2015,7,10
1300,77.0,55.0,0.47,30.13,10.0,0.0,Clear,2015,7,10
1400,79.0,55.0,0.44,30.12,10.0,0.0,Clear,2015,7,10
1500,80.1,55.9,0.43,30.10,10.0,5.8,Clear,2015,7,10
1600,79.0,54.0,0.42,30.10,10.0,9.2,Clear,2015,7,10
1700,78.1,53.1,0.42,30.10,10.0,9.2,Clear,2015,7,10
1800,75.9,53.1,0.45,30.09,10.0,8.1,Clear,2015,7,10
1900,75.0,53.1,0.46,30.09,10.0,4.6,Clear,2015,7,10
2000,73.0,54.0,0.51,30.10,10.0,4.6,Clear,2015,7,10
2100,71.1,55.0,0.57,30.11,10.0,3.5,Clear,2015,7,10
2200,66.9,55.9,0.68,30.13,10.0,0.0,Clear,2015,7,10
2300,64.9,55.9,0.73,30.14,10.0,0.0,Clear,2015,7,10
2400,64.9,57.0,0.75,30.13,10.0,0.0,Clear,2015,7,10
100,63.0,55.9,0.78,30.13,10.0,0.0,Clear,2015,7,11
200,62.1,55.9,0.8,30.13,10.0,0.0,Clear,2015,7,11
300,62.1,55.9,0.8,30.12,10.0,0.0,Clear,2015,7,11
400,61.0,55.9,0.83,30.14,10.0,0.0,Clear,2015,7,11
500,61.0,55.9,0.83,30.13,10.0,0.0,Clear,2015,7,11
600,61.0,55.9,0.83,30.14,8.0,0.0,Clear,2015,7,11
700,64.0,57.9,0.8,30.16,9.0,0.0,Clear,2015,7,11
800,70.0,59.0,0.68,30.16,10.0,0.0,Clear,2015,7,11
900,73.0,60.1,0.64,30.16,10.0,4.6,Clear,2015,7,11
1000,75.9,60.1,0.58,30.16,10.0,0.0,Clear,2015,7,11
1100,75.9,59.0,0.56,30.17,10.0,10.4,Clear,2015,7,11
1200,78.1,57.9,0.5,30.16,10.0,9.2,Clear,2015,7,11
1300,78.1,57.9,0.5,30.14,10.0,11.5,Clear,2015,7,11
1400,78.1,55.9,0.46,30.12,10.0,6.9,Clear,2015,7,11
1500,78.1,59.0,0.52,30.10,10.0,9.2,Mostly Cloudy,2015,7,11
1600,75.9,62.1,0.62,30.10,10.0,5.8,Overcast,2015,7,11
1700,72.0,63.0,0.73,30.09,7.0,4.6,Light Rain,2015,7,11
1800,72.0,66.0,0.81,30.08,8.0,4.6,Overcast,2015,7,11
1900,71.1,64.0,0.78,30.06,9.0,6.9,Overcast,2015,7,11
2000,70.0,64.9,0.84,30.06,6.0,3.5,Light Rain,2015,7,11
2100,69.1,64.9,0.87,30.06,7.0,0.0,Overcast,2015,7,11
2200,69.1,64.0,0.84,30.04,8.0,4.6,Partly Cloudy,2015,7,11
2300,68.0,64.0,0.87,30.04,8.0,4.6,Overcast,2015,7,11
2400,68.0,64.0,0.87,30.04,7.0,5.8,Overcast,2015,7,11
0000,68.0,64.0,0.87,30.03,6.0,0.0,Overcast,2015,7,12
100,68.0,64.0,0.87,30.02,4.0,3.5,Light Rain,2015,7,12
200,66.9,64.9,0.93,30.03,5.0,0.0,Overcast,2015,7,12
0200,68.0,64.9,0.9,30.02,4.0,0.0,Overcast,2015,7,12
300,68.0,64.9,0.9,30.00,4.0,0.0,Overcast,2015,7,12
0300,68.0,64.9,0.9,30.01,4.0,0.0,Overcast,2015,7,12
400,68.0,64.9,0.9,30.01,4.0,4.6,Overcast,2015,7,12
0400,68.0,64.9,0.9,30.02,4.0,0.0,Overcast,2015,7,12
500,68.0,64.9,0.9,30.01,5.0,0.0,Overcast,2015,7,12
600,68.0,64.9,0.9,30.01,5.0,4.6,Overcast,2015,7,12
0600,68.0,64.9,0.9,30.03,2.5,0.0,Overcast,2015,7,12
700,66.9,64.9,0.93,30.03,1.8,3.5,Overcast,2015,7,12
800,66.0,64.0,0.93,30.03,3.0,0.0,Overcast,2015,7,12
0800,66.9,64.0,0.9,30.03,3.0,0.0,Overcast,2015,7,12
900,69.1,64.9,0.87,30.02,6.0,0.0,Overcast,2015,7,12
1000,73.4,66.2,0.78,30.02,9.0,0.0,Overcast,2015,7,12
1100,73.9,66.0,0.76,30.01,10.0,4.6,Overcast,2015,7,12
1200,75.9,66.9,0.74,30.00,10.0,6.9,Mostly Cloudy,2015,7,12
1300,78.1,66.9,0.68,30.00,10.0,6.9,Scattered Clouds,2015,7,12
1400,79.0,66.0,0.64,29.99,10.0,5.8,Mostly Cloudy,2015,7,12
1500,80.1,66.0,0.62,29.96,10.0,8.1,Partly Cloudy,2015,7,12
1600,81.0,66.0,0.6,29.95,10.0,8.1,Partly Cloudy,2015,7,12
1700,80.1,66.0,0.62,29.94,10.0,6.9,Clear,2015,7,12
1800,80.1,66.0,0.62,29.92,10.0,10.4,Clear,2015,7,12
1900,78.1,64.9,0.64,29.92,10.0,6.9,Clear,2015,7,12
2000,75.9,66.0,0.71,29.92,10.0,5.8,Clear,2015,7,12
2100,73.9,64.9,0.73,29.92,10.0,4.6,Clear,2015,7,12
2200,72.0,64.9,0.78,29.93,10.0,3.5,Partly Cloudy,2015,7,12
2300,72.0,64.9,0.78,29.90,10.0,4.6,Scattered Clouds,2015,7,12
2400,72.0,66.0,0.81,29.88,10.0,4.6,Mostly Cloudy,2015,7,12
100,73.9,68.0,0.82,29.89,10.0,8.1,Mostly Cloudy,2015,7,13
200,73.9,68.0,0.82,29.86,10.0,10.4,Scattered Clouds,2015,7,13
0200,73.9,68.0,0.82,29.85,10.0,9.2,Mostly Cloudy,2015,7,13
300,73.0,66.9,0.81,29.81,10.0,11.5,Partly Cloudy,2015,7,13
400,73.0,66.9,0.81,29.78,10.0,10.4,Scattered Clouds,2015,7,13
500,72.0,66.9,0.84,29.76,10.0,11.5,Partly Cloudy,2015,7,13
600,73.0,66.9,0.81,29.75,10.0,11.5,Partly Cloudy,2015,7,13
0600,71.1,66.0,0.84,29.81,2.5,25.3,Heavy Rain,2015,7,13
700,69.1,66.0,0.9,29.84,1.2,16.1,Heavy Thunderstorms and Rain,2015,7,13
0700,68.0,64.9,0.9,29.82,9.0,3.5,Light Rain,2015,7,13
800,68.0,66.0,0.93,29.80,10.0,4.6,Light Rain,2015,7,13
0800,68.0,64.9,0.9,29.75,10.0,8.1,Light Rain,2015,7,13
900,68.0,64.9,0.9,29.76,10.0,3.5,Mostly Cloudy,2015,7,13
1000,70.0,66.9,0.9,29.74,10.0,10.4,Partly Cloudy,2015,7,13
1100,75.0,66.9,0.76,29.73,10.0,15.0,Partly Cloudy,2015,7,13
1200,78.1,66.9,0.68,29.72,10.0,6.9,Clear,2015,7,13
1300,79.0,68.0,0.69,29.70,10.0,8.1,Clear,2015,7,13
1400,82.9,69.1,0.63,29.69,10.0,10.4,Clear,2015,7,13
1500,86.0,70.0,0.59,29.67,10.0,11.5,Clear,2015,7,13
1600,87.1,71.1,0.59,29.65,10.0,9.2,Clear,2015,7,13
1700,86.0,73.0,0.65,29.63,10.0,10.4,Mostly Cloudy,2015,7,13
1800,86.0,73.9,0.67,29.61,10.0,11.5,Clear,2015,7,13
1900,84.9,75.0,0.72,29.60,10.0,8.1,Partly Cloudy,2015,7,13
2000,84.9,75.9,0.74,29.56,10.0,6.9,Clear,2015,7,13
2100,84.0,75.9,0.76,29.55,10.0,4.6,Clear,2015,7,13
2200,82.0,64.9,0.56,29.57,10.0,12.7,Mostly Cloudy,2015,7,13
2300,75.2,62.6,0.65,29.59,10.0,12.7,Partly Cloudy,2015,7,13
2400,73.9,64.0,0.71,29.56,10.0,9.2,Clear,2015,7,13
100,75.0,64.9,0.71,29.55,10.0,10.4,Clear,2015,7,14
200,73.9,66.0,0.76,29.55,10.0,8.1,Clear,2015,7,14
300,73.9,66.9,0.79,29.55,10.0,8.1,Clear,2015,7,14
400,73.0,66.9,0.81,29.56,10.0,5.8,Clear,2015,7,14
500,72.0,66.9,0.84,29.57,10.0,3.5,Clear,2015,7,14
600,72.0,66.0,0.81,29.57,10.0,6.9,Scattered Clouds,2015,7,14
700,73.0,66.9,0.81,29.59,10.0,9.2,Clear,2015,7,14
800,75.0,66.0,0.73,29.60,10.0,9.2,Clear,2015,7,14
900,77.0,64.9,0.66,29.62,10.0,15.0,Partly Cloudy,2015,7,14
1000,75.9,64.9,0.69,29.64,10.0,16.1,Mostly Cloudy,2015,7,14
1100,80.1,64.9,0.6,29.65,10.0,12.7,Scattered Clouds,2015,7,14
1200,78.1,64.0,0.62,29.67,10.0,15.0,Mostly Cloudy,2015,7,14
1300,78.1,64.9,0.64,29.69,10.0,6.9,Overcast,2015,7,14
1400,78.1,66.0,0.66,29.69,10.0,6.9,Overcast,2015,7,14
1500,72.0,64.0,0.76,29.73,10.0,10.4,Overcast,2015,7,14
1600,71.1,63.0,0.75,29.75,10.0,13.8,Mostly Cloudy,2015,7,14
1700,71.1,62.1,0.73,29.78,10.0,13.8,Scattered Clouds,2015,7,14
1800,71.1,62.1,0.73,29.79,10.0,10.4,Scattered Clouds,2015,7,14
1900,68.0,60.1,0.76,29.81,10.0,16.1,Mostly Cloudy,2015,7,14
2000,64.9,57.0,0.75,29.83,10.0,16.1,Clear,2015,7,14
