Time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Speed,Conditions,Year,Month,Day
1200,66.9,55.0,0.66,29.98,10.0,10.4,Mostly Cloudy,2015,7,1
1230,62.6,53.6,0.72,29.99,10.0,10.4,Mostly Cloudy,2015,7,1
1300,62.6,53.6,0.72,29.99,10.0,10.4,Mostly Cloudy,2015,7,1
1330,64.0,51.1,0.63,29.99,10.0,8.1,Clear,2015,7,1
1400,64.0,51.1,0.63,29.99,10.0,8.1,Clear,2015,7,1
1430,61.0,48.9,0.64,29.99,10.0,9.2,Clear,2015,7,1
1500,61.0,48.9,0.64,29.99,10.0,9.2,Clear,2015,7,1
1530,60.1,48.9,0.67,29.99,10.0,10.4,Clear,2015,7,1
1600,60.1,48.9,0.67,29.99,10.0,10.4,Clear,2015,7,1
1630,60.1,50.0,0.69,29.99,10.0,8.1,Clear,2015,7,1
1700,60.1,50.0,0.69,29.99,10.0,8.1,Clear,2015,7,1
1730,59.0,48.9,0.69,30.00,10.0,8.1,Clear,2015,7,1
1800,59.0,48.9,0.69,30.00,10.0,8.1,Clear,2015,7,1
1830,57.0,50.0,0.77,30.01,10.0,8.1,Clear,2015,7,1
1900,57.0,50.0,0.77,30.01,10.0,8.1,Clear,2015,7,1
1930,55.9,50.0,0.8,30.01,10.0,6.9,Clear,2015,7,1
2000,55.9,50.0,0.8,30.01,10.0,6.9,Clear,2015,7,1
2030,55.0,50.0,0.83,30.02,10.0,3.5,Clear,2015,7,1
2100,55.0,50.0,0.83,30.02,10.0,3.5,Clear,2015,7,1
2130,55.0,50.0,0.83,30.02,10.0,5.8,Clear,2015,7,1
2200,55.0,50.0,0.83,30.02,10.0,5.8,Clear,2015,7,1
2230,54.0,50.0,0.86,30.02,10.0,3.5,Clear,2015,7,1
2300,54.0,50.0,0.86,30.02,10.0,3.5,Clear,2015,7,1
2330,53.1,48.9,0.86,30.02,10.0,3.5,Clear,2015,7,1
0,53.1,48.9,0.86,30.01,10.0,3.5,Clear,2015,7,2
30,53.1,48.9,0.86,30.01,10.0,3.5,Clear,2015,7,2
100,53.1,48.9,0.86,30.01,10.0,3.5,Clear,2015,7,2
130,52.0,48.9,0.89,30.01,10.0,0.0,Clear,2015,7,2
200,52.0,48.9,0.89,30.01,10.0,0.0,Clear,2015,7,2
230,52.0,48.9,0.89,30.02,10.0,0.0,Clear,2015,7,2
300,52.0,48.9,0.89,30.02,10.0,0.0,Clear,2015,7,2
330,52.0,48.9,0.89,30.01,10.0,0.0,Mostly Cloudy,2015,7,2
400,53.1,50.0,0.89,30.01,10.0,5.8,Overcast,2015,7,2
430,53.1,51.1,0.93,30.00,10.0,5.8,Overcast,2015,7,2
500,53.1,51.1,0.93,30.00,10.0,5.8,Overcast,2015,7,2
530,54.0,51.1,0.9,30.00,10.0,9.2,Overcast,2015,7,2
600,54.0,51.1,0.9,30.00,10.0,9.2,Overcast,2015,7,2
630,55.0,52.0,0.89,30.03,10.0,6.9,Overcast,2015,7,2
700,55.0,52.0,0.89,30.03,10.0,6.9,Overcast,2015,7,2
730,57.0,53.1,0.87,30.04,10.0,6.9,Overcast,2015,7,2
800,57.0,53.1,0.87,30.04,10.0,6.9,Overcast,2015,7,2
830,59.0,53.1,0.81,30.03,10.0,9.2,Overcast,2015,7,2
900,59.0,53.1,0.81,30.03,10.0,9.2,Overcast,2015,7,2
930,60.1,53.1,0.78,30.04,10.0,13.8,Overcast,2015,7,2
1000,61.0,52.0,0.72,30.04,10.0,11.5,Overcast,2015,7,2
1030,62.6,51.8,0.68,30.03,10.0,13.8,Scattered Clouds,2015,7,2
1100,62.6,51.8,0.68,30.03,10.0,13.8,Scattered Clouds,2015,7,2
1130,64.0,52.0,0.65,30.04,10.0,12.7,Partly Cloudy,2015,7,2
1200,64.0,52.0,0.65,30.04,10.0,12.7,Partly Cloudy,2015,7,2
1230,64.9,52.0,0.63,30.03,10.0,9.2,Clear,2015,7,2
1300,64.9,52.0,0.63,30.03,10.0,9.2,Clear,2015,7,2
1330,66.0,52.0,0.6,30.03,10.0,9.2,Clear,2015,7,2
1400,66.0,52.0,0.6,30.03,10.0,9.2,Clear,2015,7,2
1430,64.9,51.1,0.61,30.02,10.0,13.8,Clear,2015,7,2
1500,64.9,51.1,0.61,30.02,10.0,13.8,Clear,2015,7,2
1530,64.0,51.1,0.63,30.01,10.0,9.2,Clear,2015,7,2
1600,64.0,51.1,0.63,30.01,10.0,9.2,Clear,2015,7,2
1630,64.9,52.0,0.63,30.01,10.0,8.1,Clear,2015,7,2
1700,64.9,52.0,0.63,30.01,10.0,8.1,Clear,2015,7,2
1730,64.0,52.0,0.65,30.00,10.0,9.2,Clear,2015,7,2
1800,64.0,52.0,0.65,30.00,10.0,9.2,Clear,2015,7,2
1830,62.1,51.1,0.67,29.99,10.0,9.2,Clear,2015,7,2
1900,62.1,51.1,0.67,29.99,10.0,9.2,Clear,2015,7,2
1930,59.0,48.9,0.69,30.00,10.0,10.4,Clear,2015,7,2
2000,59.0,48.9,0.69,30.00,10.0,10.4,Clear,2015,7,2
2030,57.9,48.9,0.72,30.00,10.0,5.8,Clear,2015,7,2
2100,57.9,48.9,0.72,30.00,10.0,5.8,Clear,2015,7,2
2130,57.9,48.0,0.7,30.02,10.0,5.8,Clear,2015,7,2
2200,57.9,48.0,0.7,30.02,10.0,5.8,Clear,2015,7,2
2230,57.0,46.9,0.69,30.02,10.0,3.5,Clear,2015,7,2
2300,57.0,46.9,0.69,30.02,10.0,3.5,Clear,2015,7,2
2330,55.9,46.9,0.72,30.01,10.0,3.5,Clear,2015,7,2
0,55.9,46.9,0.72,30.02,10.0,3.5,Clear,2015,7,3
30,55.9,46.9,0.72,30.02,10.0,3.5,Clear,2015,7,3
100,55.9,46.9,0.72,30.02,10.0,3.5,Clear,2015,7,3
130,55.9,48.0,0.75,29.99,10.0,3.5,Clear,2015,7,3
200,55.9,48.0,0.75,29.99,10.0,3.5,Clear,2015,7,3
230,54.0,48.0,0.8,29.99,10.0,0.0,Clear,2015,7,3
300,54.0,48.0,0.8,29.99,10.0,0.0,Clear,2015,7,3
330,55.0,48.9,0.8,29.98,10.0,0.0,Clear,2015,7,3
400,55.0,48.9,0.8,29.98,10.0,0.0,Clear,2015,7,3
430,54.0,50.0,0.86,29.98,10.0,0.0,Clear,2015,7,3
500,54.0,50.0,0.86,29.98,10.0,0.0,Clear,2015,7,3
530,55.0,51.1,0.86,29.99,10.0,0.0,Clear,2015,7,3
600,55.0,51.1,0.86,29.99,10.0,0.0,Clear,2015,7,3
630,57.0,53.1,0.87,29.99,10.0,0.0,Clear,2015,7,3
700,57.0,53.1,0.87,29.99,10.0,0.0,Clear,2015,7,3
730,63.0,55.9,0.78,30.00,10.0,3.5,Clear,2015,7,3
800,63.0,55.9,0.78,30.00,10.0,3.5,Clear,2015,7,3
830,66.0,55.9,0.7,30.00,10.0,3.5,Clear,2015,7,3
900,66.0,55.9,0.7,30.00,10.0,3.5,Clear,2015,7,3
930,68.0,55.9,0.65,29.99,10.0,0.0,Clear,2015,7,3
1000,68.0,55.9,0.65,29.99,10.0,0.0,Clear,2015,7,3
1030,73.0,55.0,0.53,29.99,10.0,3.5,Clear,2015,7,3
1100,73.0,55.0,0.53,29.99,10.0,3.5,Clear,2015,7,3
1130,73.0,54.0,0.51,29.98,10.0,3.5,Clear,2015,7,3
1200,73.0,54.0,0.51,29.98,10.0,3.5,Clear,2015,7,3
1230,73.0,53.1,0.49,29.98,10.0,5.8,Clear,2015,7,3
1300,73.0,53.1,0.49,29.98,10.0,5.8,Clear,2015,7,3
1330,73.9,53.1,0.48,29.97,10.0,,Clear,2015,7,3
1400,73.9,53.1,0.48,29.97,10.0,,Clear,2015,7,3
1430,75.0,53.1,0.46,29.96,10.0,5.8,Clear,2015,7,3
1500,75.0,53.1,0.46,29.96,10.0,5.8,Clear,2015,7,3
1530,75.0,53.1,0.46,29.95,10.0,6.9,Clear,2015,7,3
1600,75.0,53.1,0.46,29.95,10.0,6.9,Clear,2015,7,3
1630,73.9,53.1,0.48,29.93,10.0,9.2,Clear,2015,7,3
1700,73.9,53.1,0.48,29.93,10.0,9.2,Clear,2015,7,3
1730,72.0,52.0,0.49,29.94,10.0,8.1,Clear,2015,7,3
1800,72.0,52.0,0.49,29.94,10.0,8.1,Clear,2015,7,3
1830,71.1,52.0,0.51,29.94,10.0,5.8,Clear,2015,7,3
1900,71.1,52.0,0.51,29.94,10.0,5.8,Clear,2015,7,3
1930,68.0,52.0,0.56,29.92,10.0,4.6,Clear,2015,7,3
2000,68.0,52.0,0.56,29.92,10.0,4.6,Clear,2015,7,3
2030,66.0,53.1,0.63,29.93,10.0,0.0,Clear,2015,7,3
2100,66.0,53.1,0.63,29.93,10.0,0.0,Clear,2015,7,3
2130,64.0,54.0,0.7,29.94,10.0,0.0,Clear,2015,7,3
2200,64.0,54.0,0.7,29.94,10.0,0.0,Clear,2015,7,3
2230,62.1,54.0,0.75,29.95,10.0,0.0,Clear,2015,7,3
2300,62.1,54.0,0.75,29.95,10.0,0.0,Clear,2015,7,3
2330,61.0,54.0,0.78,29.96,10.0,0.0,Clear,2015,7,3
0,60.1,54.0,0.8,29.96,10.0,0.0,Clear,2015,7,4
30,60.1,54.0,0.8,29.96,10.0,0.0,Clear,2015,7,4
100,60.1,54.0,0.8,29.96,10.0,0.0,Clear,2015,7,4
130,59.0,54.0,0.83,29.95,9.0,0.0,Clear,2015,7,4
200,59.0,54.0,0.83,29.95,9.0,0.0,Clear,2015,7,4
230,59.0,54.0,0.83,29.97,9.0,0.0,Clear,2015,7,4
300,59.0,54.0,0.83,29.97,9.0,0.0,Clear,2015,7,4
330,59.0,54.0,0.83,29.96,7.0,0.0,Clear,2015,7,4
400,59.0,54.0,0.83,29.96,7.0,0.0,Clear,2015,7,4
430,57.0,53.1,0.87,29.97,6.0,0.0,Clear,2015,7,4
500,57.0,53.1,0.87,29.97,6.0,0.0,Clear,2015,7,4
530,59.0,54.0,0.83,29.97,6.0,0.0,Haze,2015,7,4
600,59.0,54.0,0.83,29.97,6.0,0.0,Haze,2015,7,4
630,61.0,55.0,0.81,29.99,6.0,0.0,Haze,2015,7,4
700,61.0,55.0,0.81,29.99,6.0,0.0,Haze,2015,7,4
730,66.9,57.0,0.7,29.99,10.0,0.0,Clear,2015,7,4
800,66.9,57.0,0.7,29.99,10.0,0.0,Clear,2015,7,4
830,72.0,55.9,0.57,29.99,10.0,3.5,Clear,2015,7,4
900,72.0,55.9,0.57,29.99,10.0,3.5,Clear,2015,7,4
930,75.0,57.0,0.53,30.00,10.0,0.0,Clear,2015,7,4
1000,75.0,57.0,0.53,30.00,10.0,0.0,Clear,2015,7,4
1030,75.9,55.9,0.5,30.01,10.0,3.5,Clear,2015,7,4
1100,75.9,55.9,0.5,30.01,10.0,3.5,Clear,2015,7,4
1130,78.1,57.0,0.48,30.01,10.0,4.6,Clear,2015,7,4
1200,78.1,57.0,0.48,30.01,10.0,4.6,Clear,2015,7,4
1230,80.1,55.9,0.43,30.00,10.0,4.6,Clear,2015,7,4
1300,80.1,55.9,0.43,30.00,10.0,4.6,Clear,2015,7,4
1330,79.0,55.0,0.44,30.00,10.0,5.8,Clear,2015,7,4
1400,79.0,55.0,0.44,30.00,10.0,5.8,Clear,2015,7,4
1430,81.0,54.0,0.39,30.00,10.0,3.5,Clear,2015,7,4
1500,81.0,54.0,0.39,30.00,10.0,3.5,Clear,2015,7,4
1530,81.0,55.9,0.42,29.99,10.0,5.8,Clear,2015,7,4
1600,81.0,55.9,0.42,29.99,10.0,5.8,Clear,2015,7,4
1630,80.1,57.0,0.45,29.99,10.0,6.9,Clear,2015,7,4
1700,80.1,57.0,0.45,29.99,10.0,6.9,Clear,2015,7,4
1730,79.0,55.9,0.45,29.99,10.0,6.9,Clear,2015,7,4
1800,79.0,55.9,0.45,29.99,10.0,6.9,Clear,2015,7,4
1830,77.0,55.9,0.48,29.99,10.0,4.6,Clear,2015,7,4
1900,77.0,55.9,0.48,29.99,10.0,4.6,Clear,2015,7,4
2030,71.1,55.0,0.57,30.00,10.0,0.0,Clear,2015,7,4
2100,71.1,55.0,0.57,30.00,10.0,0.0,Clear,2015,7,4
2130,69.1,55.9,0.63,30.02,9.0,3.5,Clear,2015,7,4
2200,69.1,55.9,0.63,30.02,9.0,3.5,Clear,2015,7,4
2230,66.0,55.9,0.7,30.04,9.0,0.0,Clear,2015,7,4
2300,66.0,55.9,0.7,30.04,9.0,0.0,Clear,2015,7,4
2330,66.0,55.9,0.7,30.04,5.0,0.0,Haze,2015,7,4
0,64.0,57.0,0.78,30.04,4.0,0.0,Haze,2015,7,5
30,64.0,57.0,0.78,30.04,4.0,0.0,Haze,2015,7,5
100,64.0,57.0,0.78,30.04,4.0,0.0,Haze,2015,7,5
130,64.0,57.0,0.78,30.05,2.5,0.0,Haze,2015,7,5
200,64.0,57.0,0.78,30.05,2.5,0.0,Haze,2015,7,5
230,63.0,57.0,0.81,30.06,2.0,0.0,Haze,2015,7,5
300,63.0,57.0,0.81,30.07,1.8,0.0,Haze,2015,7,5
330,62.1,57.0,0.84,30.07,1.5,0.0,Haze,2015,7,5
400,62.1,57.0,0.84,30.07,1.5,0.0,Haze,2015,7,5
430,60.1,55.9,0.86,30.06,1.5,0.0,Clear,2015,7,5
500,60.1,55.9,0.86,30.06,1.5,0.0,Clear,2015,7,5
530,60.1,55.0,0.83,30.08,1.0,0.0,Haze,2015,7,5
600,60.1,55.9,0.86,30.09,0.8,0.0,Clear,2015,7,5
630,63.0,57.9,0.84,30.09,1.0,0.0,Haze,2015,7,5
700,66.9,59.0,0.76,30.10,1.2,0.0,Haze,2015,7,5
730,70.0,59.0,0.68,30.10,1.8,0.0,Haze,2015,7,5
800,72.0,60.1,0.66,30.10,3.0,0.0,Haze,2015,7,5
830,73.9,60.1,0.62,30.09,6.0,4.6,Haze,2015,7,5
900,73.9,60.1,0.62,30.09,6.0,4.6,Haze,2015,7,5
930,78.1,60.1,0.54,30.09,10.0,4.6,Clear,2015,7,5
1000,78.1,60.1,0.54,30.09,10.0,4.6,Clear,2015,7,5
1030,79.0,59.0,0.5,30.08,10.0,8.1,Partly Cloudy,2015,7,5
1100,79.0,59.0,0.5,30.08,10.0,8.1,Partly Cloudy,2015,7,5
1130,79.0,59.0,0.5,30.07,10.0,4.6,Partly Cloudy,2015,7,5
1200,79.0,59.0,0.5,30.07,10.0,4.6,Partly Cloudy,2015,7,5
1230,81.0,59.0,0.47,30.08,10.0,6.9,Partly Cloudy,2015,7,5
1300,81.0,59.0,0.47,30.08,10.0,6.9,Partly Cloudy,2015,7,5
1330,82.0,59.0,0.45,30.06,10.0,9.2,Clear,2015,7,5
1400,82.0,59.0,0.45,30.06,10.0,9.2,Clear,2015,7,5
1430,82.9,59.0,0.44,30.04,10.0,4.6,Clear,2015,7,5
1500,82.9,59.0,0.44,30.04,10.0,4.6,Clear,2015,7,5
1530,82.9,59.0,0.44,30.04,10.0,10.4,Clear,2015,7,5
1600,82.9,59.0,0.44,30.04,10.0,10.4,Clear,2015,7,5
1630,82.9,57.9,0.42,30.03,10.0,10.4,Clear,2015,7,5
1700,82.9,57.9,0.42,30.03,10.0,10.4,Clear,2015,7,5
1730,82.0,59.0,0.45,30.02,10.0,9.2,Clear,2015,7,5
1800,82.0,59.0,0.45,30.02,10.0,9.2,Clear,2015,7,5
1830,81.0,60.1,0.49,30.02,10.0,9.2,Clear,2015,7,5
1900,81.0,60.1,0.49,30.02,10.0,9.2,Clear,2015,7,5
1930,80.1,59.0,0.48,30.01,10.0,4.6,Clear,2015,7,5
2000,80.1,59.0,0.48,30.01,10.0,4.6,Clear,2015,7,5
2030,75.0,60.1,0.6,30.00,10.0,4.6,Clear,2015,7,5
2100,75.0,60.1,0.6,30.00,10.0,4.6,Clear,2015,7,5
2130,72.0,60.1,0.66,30.02,10.0,3.5,Clear,2015,7,5
2200,72.0,60.1,0.66,30.02,10.0,3.5,Clear,2015,7,5
2230,70.0,61.0,0.73,30.00,9.0,4.6,Clear,2015,7,5
2300,70.0,61.0,0.73,30.00,9.0,4.6,Clear,2015,7,5
2330,69.1,60.1,0.73,30.00,8.0,0.0,Clear,2015,7,5
0,66.0,60.1,0.81,30.00,8.0,4.6,Clear,2015,7,6
30,66.0,60.1,0.81,30.00,8.0,4.6,Clear,2015,7,6
100,66.0,60.1,0.81,30.00,8.0,4.6,Clear,2015,7,6
130,66.9,60.1,0.79,30.00,8.0,3.5,Clear,2015,7,6
200,66.9,60.1,0.79,30.00,8.0,3.5,Clear,2015,7,6
230,66.9,60.1,0.79,30.02,8.0,0.0,Clear,2015,7,6
300,66.9,60.1,0.79,30.02,8.0,0.0,Clear,2015,7,6
330,66.0,61.0,0.84,30.00,7.0,4.6,Clear,2015,7,6
400,66.0,61.0,0.84,30.00,7.0,4.6,Clear,2015,7,6
430,64.9,61.0,0.87,29.97,6.0,4.6,Clear,2015,7,6
500,64.9,61.0,0.87,29.97,6.0,4.6,Clear,2015,7,6
530,64.9,61.0,0.87,29.99,4.0,5.8,Clear,2015,7,6
600,64.9,61.0,0.87,29.99,4.0,5.8,Clear,2015,7,6
630,69.1,64.0,0.84,30.00,4.0,4.6,Haze,2015,7,6
700,69.1,64.0,0.84,30.00,4.0,4.6,Haze,2015,7,6
730,73.0,64.9,0.76,29.98,6.0,9.2,Haze,2015,7,6
800,73.0,64.9,0.76,29.98,6.0,9.2,Haze,2015,7,6
830,75.9,66.0,0.71,29.97,6.0,11.5,Haze,2015,7,6
900,75.9,66.0,0.71,29.97,6.0,11.5,Haze,2015,7,6
930,79.0,68.0,0.69,29.97,7.0,12.7,Partly Cloudy,2015,7,6
1000,79.0,68.0,0.69,29.97,7.0,12.7,Partly Cloudy,2015,7,6
1030,81.0,68.0,0.65,29.96,9.0,13.8,Clear,2015,7,6
1100,81.0,68.0,0.65,29.96,9.0,13.8,Clear,2015,7,6
1130,82.9,69.1,0.63,29.94,9.0,16.1,Clear,2015,7,6
1200,82.9,69.1,0.63,29.94,9.0,16.1,Clear,2015,7,6
1230,84.9,70.0,0.61,29.91,8.0,15.0,Clear,2015,7,6
1300,84.9,70.0,0.61,29.91,8.0,15.0,Clear,2015,7,6
1330,82.9,66.9,0.58,29.92,10.0,25.3,Scattered Clouds,2015,7,6
1400,77.0,66.9,0.71,29.94,10.0,13.8,Light Rain,2015,7,6
1430,73.0,68.0,0.84,29.92,10.0,0.0,Light Rain,2015,7,6
1500,73.0,68.0,0.84,29.92,10.0,0.0,Light Rain,2015,7,6
1530,75.0,70.0,0.84,29.90,10.0,9.2,Clear,2015,7,6
1600,75.0,70.0,0.84,29.90,10.0,9.2,Clear,2015,7,6
1630,79.0,71.1,0.77,29.86,10.0,12.7,Clear,2015,7,6
1700,79.0,71.1,0.77,29.86,10.0,12.7,Clear,2015,7,6
1730,82.0,70.0,0.67,29.85,10.0,16.1,Clear,2015,7,6
1800,82.0,70.0,0.67,29.85,10.0,16.1,Clear,2015,7,6
1830,81.0,70.0,0.69,29.83,10.0,15.0,Clear,2015,7,6
1900,81.0,70.0,0.69,29.83,10.0,15.0,Clear,2015,7,6
1930,80.1,69.1,0.69,29.83,10.0,10.4,Partly Cloudy,2015,7,6
2000,80.1,69.1,0.69,29.83,10.0,10.4,Partly Cloudy,2015,7,6
2030,75.2,71.6,0.89,29.87,4.0,11.5,Rain,2015,7,6
2100,73.0,70.0,0.9,29.88,2.0,12.7,Rain,2015,7,6
2130,73.0,70.0,0.9,29.88,7.0,9.2,Light Rain,2015,7,6
2200,73.0,69.1,0.87,29.87,10.0,11.5,Mostly Cloudy,2015,7,6
2230,72.0,66.9,0.84,29.87,10.0,10.4,Light Rain,2015,7,6
2300,71.1,68.0,0.9,29.89,1.8,10.4,Heavy Rain,2015,7,6
2330,71.1,69.1,0.93,29.87,3.0,9.2,Light Rain,2015,7,6
0,71.1,69.1,0.93,29.82,10.0,5.8,Clear,2015,7,7
30,71.1,69.1,0.93,29.82,10.0,5.8,Clear,2015,7,7
100,71.1,69.1,0.93,29.82,10.0,5.8,Clear,2015,7,7
130,72.0,69.1,0.91,29.83,10.0,5.8,Light Rain,2015,7,7
200,72.0,68.0,0.87,29.84,10.0,5.8,Mostly Cloudy,2015,7,7
230,71.6,68.0,0.88,29.85,10.0,4.6,Overcast,2015,7,7
300,71.6,68.0,0.88,29.85,10.0,4.6,Overcast,2015,7,7
330,69.1,64.9,0.87,29.86,10.0,10.4,Overcast,2015,7,7
400,61.0,57.0,0.87,29.90,9.0,13.8,Overcast,2015,7,7
430,61.0,57.0,0.87,29.90,7.0,13.8,Light Rain,2015,7,7
500,61.0,57.0,0.87,29.90,7.0,13.8,Light Rain,2015,7,7
530,59.0,57.0,0.93,29.92,4.0,15.0,Light Rain,2015,7,7
600,59.0,55.9,0.9,29.94,2.5,19.6,Light Rain,2015,7,7
630,57.9,55.0,0.9,29.95,2.5,13.8,Light Rain,2015,7,7
700,57.9,55.0,0.9,29.96,3.0,11.5,Light Rain,2015,7,7
730,59.0,54.0,0.83,29.97,7.0,11.5,Overcast,2015,7,7
800,59.0,54.0,0.83,29.97,7.0,11.5,Overcast,2015,7,7
830,59.0,51.1,0.75,30.00,10.0,12.7,Overcast,2015,7,7
900,59.0,51.1,0.75,30.00,10.0,12.7,Overcast,2015,7,7
930,63.0,51.1,0.65,30.00,10.0,12.7,Overcast,2015,7,7
1000,63.0,51.1,0.65,30.00,10.0,12.7,Overcast,2015,7,7
1030,64.0,48.9,0.58,30.01,10.0,12.7,Overcast,2015,7,7
1100,64.0,48.9,0.58,30.01,10.0,12.7,Overcast,2015,7,7
1130,66.0,46.9,0.5,30.02,10.0,13.8,Clear,2015,7,7
1200,66.0,46.9,0.5,30.02,10.0,13.8,Clear,2015,7,7
1230,66.0,45.0,0.47,30.03,10.0,18.4,Clear,2015,7,7
1300,66.0,45.0,0.47,30.03,10.0,18.4,Clear,2015,7,7
1330,66.0,45.0,0.47,30.04,10.0,15.0,Clear,2015,7,7
1400,66.0,45.0,0.47,30.04,10.0,15.0,Clear,2015,7,7
1430,64.9,46.0,0.5,30.05,10.0,13.8,Clear,2015,7,7
1500,64.9,46.0,0.5,30.05,10.0,13.8,Clear,2015,7,7
1530,64.0,46.0,0.52,30.06,10.0,12.7,Clear,2015,7,7
1600,64.0,46.0,0.52,30.06,10.0,12.7,Clear,2015,7,7
1630,63.0,46.0,0.54,30.08,10.0,16.1,Clear,2015,7,7
1700,63.0,46.0,0.54,30.08,10.0,16.1,Clear,2015,7,7
1730,62.1,46.9,0.58,30.08,10.0,9.2,Clear,2015,7,7
1800,62.1,46.9,0.58,30.08,10.0,9.2,Clear,2015,7,7
1830,62.1,45.0,0.53,30.09,10.0,12.7,Clear,2015,7,7
1900,62.1,45.0,0.53,30.09,10.0,12.7,Clear,2015,7,7
1930,59.0,45.0,0.6,30.10,10.0,9.2,Clear,2015,7,7
2000,59.0,45.0,0.6,30.10,10.0,9.2,Clear,2015,7,7
2030,57.0,46.0,0.67,30.10,10.0,5.8,Clear,2015,7,7
2100,57.0,46.0,0.67,30.10,10.0,5.8,Clear,2015,7,7
2130,55.0,46.0,0.72,30.12,10.0,5.8,Clear,2015,7,7
2200,55.0,46.0,0.72,30.12,10.0,5.8,Clear,2015,7,7
2230,55.0,46.9,0.74,30.13,10.0,0.0,Clear,2015,7,7
2300,55.0,46.9,0.74,30.13,10.0,0.0,Clear,2015,7,7
2330,54.0,48.0,0.8,30.13,10.0,3.5,Clear,2015,7,7
0,54.0,48.0,0.8,30.12,10.0,5.8,Clear,2015,7,8
30,54.0,48.0,0.8,30.12,10.0,5.8,Clear,2015,7,8
100,54.0,48.0,0.8,30.12,10.0,5.8,Clear,2015,7,8
130,54.0,48.0,0.8,30.12,10.0,8.1,Clear,2015,7,8
200,54.0,48.0,0.8,30.12,10.0,8.1,Clear,2015,7,8
230,53.1,48.0,0.83,30.12,10.0,4.6,Clear,2015,7,8
300,53.1,48.0,0.83,30.12,10.0,4.6,Clear,2015,7,8
330,53.1,48.0,0.83,30.12,10.0,3.5,Clear,2015,7,8
400,53.1,48.0,0.83,30.12,10.0,3.5,Clear,2015,7,8
430,53.1,48.9,0.86,30.12,10.0,0.0,Clear,2015,7,8
500,53.1,48.9,0.86,30.12,10.0,0.0,Clear,2015,7,8
530,53.1,50.0,0.89,30.14,10.0,3.5,Clear,2015,7,8
600,53.1,50.0,0.89,30.14,10.0,3.5,Clear,2015,7,8
630,55.0,51.1,0.86,30.13,10.0,3.5,Clear,2015,7,8
700,55.0,51.1,0.86,30.13,10.0,3.5,Clear,2015,7,8
730,57.9,53.1,0.84,30.13,10.0,4.6,Clear,2015,7,8
800,57.9,53.1,0.84,30.13,10.0,4.6,Clear,2015,7,8
830,60.1,52.0,0.75,30.14,10.0,5.8,Clear,2015,7,8
900,60.1,52.0,0.75,30.14,10.0,5.8,Clear,2015,7,8
930,62.1,52.0,0.7,30.14,10.0,5.8,Clear,2015,7,8
1000,62.1,52.0,0.7,30.14,10.0,5.8,Clear,2015,7,8
1030,63.0,52.0,0.67,30.12,10.0,5.8,Clear,2015,7,8
1100,63.0,52.0,0.67,30.12,10.0,5.8,Clear,2015,7,8
1130,64.0,54.0,0.7,30.12,10.0,6.9,Clear,2015,7,8
1200,64.0,54.0,0.7,30.12,10.0,6.9,Clear,2015,7,8
1230,64.9,52.0,0.63,30.09,10.0,5.8,Clear,2015,7,8
1300,64.9,52.0,0.63,30.09,10.0,5.8,Clear,2015,7,8
1330,64.0,54.0,0.7,30.09,10.0,9.2,Clear,2015,7,8
1400,64.0,54.0,0.7,30.09,10.0,9.2,Clear,2015,7,8
